file_id	link	speaker	wordcount	title	duration	tags	views	year	talk	video	event	ted_id
002577	https://www.ted.com/talks/david_epstein_are_athletes_really_getting_faster_better_stronger/transcript?language=en	David Epstein	2567	Are athletes really getting faster, better, stronger?	893.0	genetics,innovation,sports,science,dna,physiology	8327386	2014	david_epstein_are_athletes_really_getting_faster_better_stronger	https://pc.tedcdn.com/talk/stream/2014/Blank/DavidEpstein_2014-180k.mp4	TED2014	1986
002578	https://www.ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs/transcript?language=en	David Sengeh	578	The sore problem of prosthetic limbs	283.0	senses,ted fellows,global issues,prosthetics,technology	813841	2014	david_sengeh_the_sore_problem_of_prosthetic_limbs	https://pc.tedcdn.com/talk/stream/2014U/Blank/DavidSengeh_2014U-180k.mp4	TED2014	1971
002579	https://www.ted.com/talks/del_harvey_the_strangeness_of_scale_at_twitter/transcript?language=en	Del Harvey	1238	Protecting Twitter users (sometimes from themselves)	559.0	security,social media,technology	979927	2014	del_harvey_the_strangeness_of_scale_at_twitter	https://pc.tedcdn.com/talk/stream/2014/Blank/DelHarvey_2014-180k.mp4	TED2014	1958
002580	https://www.ted.com/talks/ed_yong_suicidal_wasps_zombie_roaches_and_other_tales_of_parasites/transcript?language=en	Ed Yong	2020	Zombie roaches and other parasite tales	794.0	biology,microbiology,science,brain,nanoscale,insects,animals,microbes,biodiversity,mind	1807744	2014	ed_yong_suicidal_wasps_zombie_roaches_and_other_tales_of_parasites	https://pc.tedcdn.com/talk/stream/2014/Blank/EdYong_2014-180k.mp4	TED2014	1955
002581	https://www.ted.com/talks/elizabeth_gilbert_success_failure_and_the_drive_to_keep_creating/transcript?language=en	Elizabeth Gilbert	1445	Success, failure and the drive to keep creating	438.0	creativity,failure,success,writing	4843579	2014	elizabeth_gilbert_success_failure_and_the_drive_to_keep_creating	https://pc.tedcdn.com/talk/stream/2014/Blank/ElizabethGilbert_2014-180k.mp4	TED2014	1983
002582	https://www.ted.com/talks/gabby_giffords_and_mark_kelly_be_passionate_be_courageous_be_your_best/transcript?language=en	Gabby Giffords and Mark Kelly	2813	Be passionate. Be courageous. Be your best.	1128.0	violence,guns	1122825	2014	gabby_giffords_and_mark_kelly_be_passionate_be_courageous_be_your_best	https://pc.tedcdn.com/talk/stream/2014/Blank/GabbyGiffords_2014-180k.mp4	TED2014	1972
002583	https://www.ted.com/talks/geena_rocero_why_i_must_come_out/transcript?language=en	Geena Rocero	1385	Why I must come out	599.0	lgbt,transgender,activism,beauty,fashion,gender,identity,inequality,gender equality	3416614	2014	geena_rocero_why_i_must_come_out	https://pc.tedcdn.com/talk/stream/2014/Blank/GeenaRocero_2014-180k.mp4	TED2014	1961
002584	https://www.ted.com/talks/george_zaidan_why_is_ketchup_so_hard_to_pour/transcript?language=en	George Zaidan	760	Why is ketchup so hard to pour?	254.0	ted-ed,physics,animation,food,science	1990748	2014	george_zaidan_why_is_ketchup_so_hard_to_pour	https://pc.tedcdn.com/talk/stream/2014E/Blank/GeorgeZaidan_NonNewtonian_2014E-180k.mp4	TED-Ed	24053
002585	https://www.ted.com/talks/hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think/transcript?language=en	Hamish Jolly	1915	A shark-deterrent wetsuit (and it&#39;s not what you think)	752.0	tedx,biomimicry,design,oceans,sports	2710613	2013	hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think	https://pc.tedcdn.com/talk/stream/2013X/Blank/HamishJolly_2013X-180k.mp4	TEDxPerth	1981
002586	https://www.ted.com/talks/hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance/transcript?language=en	Hugh Herr	2403	The new bionics that let us run, climb and dance	1140.0	dance,prosthetics,technology,bionics	11838812	2014	hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance	https://pc.tedcdn.com/talk/stream/2014/Blank/HughHerr_2014-180k.mp4	TED2014	1959
002587	https://www.ted.com/talks/james_patten_the_best_computer_interface_maybe_your_hands/transcript?language=en	James Patten	1084	The best computer interface? Maybe ... your hands	372.0	senses,ted fellows,design,interface design,computers,programming	1087541	2013	james_patten_the_best_computer_interface_maybe_your_hands	https://pc.tedcdn.com/talk/stream/2013U/Blank/JamesPatten_2013U-180k.mp4	TED Fellows Retreat 2013	1984
002588	https://www.ted.com/talks/jennifer_golbeck_the_curly_fry_conundrum_why_social_media_likes_say_more_than_you_might_think/transcript?language=en	Jennifer Golbeck	1879	Your social media &quot;likes&quot; expose more than you think	595.0	tedx,data,social media,sociology,technology	2330056	2013	jennifer_golbeck_the_curly_fry_conundrum_why_social_media_likes_say_more_than_you_might_think	https://pc.tedcdn.com/talk/stream/2013X/Blank/JenniferGolbeck_2013X-180k.mp4	TEDxMidAtlantic 2013	1957
002589	https://www.ted.com/talks/jennifer_senior_for_parents_happiness_is_a_very_high_bar/transcript?language=en	Jennifer Senior	2399	For parents, happiness is a very high bar	1091.0	culture,family,parenting	2308854	2014	jennifer_senior_for_parents_happiness_is_a_very_high_bar	https://pc.tedcdn.com/talk/stream/2014/Blank/JenniferSenior_2014-180k.mp4	TED2014	1974
002590	https://www.ted.com/talks/jeremy_kasdin_the_flower_shaped_starshade_that_might_help_us_detect_earth_like_planets/transcript?language=en	Jeremy Kasdin	1292	The flower-shaped starshade that might help us detect Earth-like planets	398.0	planets,astronomy,space,technology,science,telescopes	1407127	2014	jeremy_kasdin_the_flower_shaped_starshade_that_might_help_us_detect_earth_like_planets	https://pc.tedcdn.com/talk/stream/2014/Blank/JeremyKasdin_2014-180k.mp4	TED2014	1976
002591	https://www.ted.com/talks/larry_page_where_s_google_going_next/transcript?language=en	Larry Page	3895	Where&#39;s Google going next?	1410.0	ai,algorithm,business,intelligence	2540176	2014	larry_page_where_s_google_going_next	https://pc.tedcdn.com/talk/stream/2014/Blank/CharlieRose_2014-180k.mp4	TED2014	1953
002592	https://www.ted.com/talks/lawrence_lessig_the_unstoppable_walk_to_political_reform/transcript?language=en	Lawrence Lessig	1956	The unstoppable walk to political reform	824.0	corruption,democracy,government,politics	1144805	2014	lawrence_lessig_the_unstoppable_walk_to_political_reform	https://pc.tedcdn.com/talk/stream/2014/Blank/LarryLessig_2014-180k.mp4	TED2014	1960
002593	https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world/transcript?language=en	Louie Schwartzberg	793	Hidden miracles of the natural world	444.0	bacteria,film,insects,nanoscale,nature,photography	8491884	2014	louie_schwartzberg_hidden_miracles_of_the_natural_world	https://pc.tedcdn.com/talk/stream/2014/Blank/LouieSchwartzberg_2014-180k.mp4	TED2014	1969
002594	https://www.ted.com/talks/matt_anticole_what_s_the_difference_between_accuracy_and_precision/transcript?language=en	Matt Anticole	621	What&#39;s the difference between accuracy and precision?	277.0	design,engineering,health,public health,technology,ted-ed,animation,math	3268682	2015	matt_anticole_what_s_the_difference_between_accuracy_and_precision	https://pc.tedcdn.com/talk/stream/2015E/Blank/MattAnticole_AccuracyvsPercision_2015E-180k.mp4	TED-Ed	24196
002595	https://www.ted.com/talks/matthew_carter_my_life_in_typefaces/transcript?language=en	Matthew Carter	2361	My life in typefaces	961.0	design,industrial design,typography,graphic design	1183001	2014	matthew_carter_my_life_in_typefaces	https://pc.tedcdn.com/talk/stream/2014/Blank/MatthewCarter_2014-180k.mp4	TED2014	1977
002596	https://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion/transcript?language=en	Michel Laberge	2435	How synchronized hammer strikes could generate nuclear fusion	770.0	alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy	1100956	2014	michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion	https://pc.tedcdn.com/talk/stream/2014/Blank/MichelLaberge_2014-180k.mp4	TED2014	1979
002597	https://www.ted.com/talks/norman_spack_how_i_help_transgender_teens_become_who_they_want_to_be/transcript?language=en	Norman Spack	2217	How I help transgender teens become who they want to be	1013.0	lgbt,tedx,transgender,gender,medicine,youth	1344117	2013	norman_spack_how_i_help_transgender_teens_become_who_they_want_to_be	https://pc.tedcdn.com/talk/stream/2013X/Blank/NormanSpack_2013X-180k.mp4	TEDxBeaconStreet	1947
002598	https://www.ted.com/talks/robert_lustig_sugar_hiding_in_plain_sight/transcript?language=en	Robert Lustig	607	Sugar	228.0	health,public health,food,animation,ted-ed,human body,physiology	795430	2014	robert_lustig_sugar_hiding_in_plain_sight	https://pc.tedcdn.com/talk/stream/2014E/Blank/RobertLustig_SugarHiding_2014E-180k.mp4	TED-Ed	24049
002599	https://www.ted.com/talks/sarah_lewis_embrace_the_near_win/transcript?language=en	Sarah Lewis	1761	Embrace the near win	701.0	art,failure,motivation	2687915	2014	sarah_lewis_embrace_the_near_win	https://pc.tedcdn.com/talk/stream/2014/Blank/SarahLewis_2014-180k.mp4	TED2014	1978
002600	https://www.ted.com/talks/wendy_chung_autism_what_we_know_and_what_we_don_t_know_yet/transcript?language=en	Wendy Chung	2437	Autism — what we know (and what we don&#39;t know yet)	935.0	autism spectrum disorder,cognitive science,genetics,health,neuroscience,science,medicine,medical research,mental health,disease,vaccines,dna,pregnancy,children,family,disability,psychology,biology	3673887	2014	wendy_chung_autism_what_we_know_and_what_we_don_t_know_yet	https://pc.tedcdn.com/talk/stream/2014/Blank/WendyChung_2014-180k.mp4	TED2014	1985
002601	https://www.ted.com/talks/yannay_khaikin_how_many_ways_can_you_arrange_a_deck_of_cards/transcript?language=en	Yannay Khaikin	579	How many ways can you arrange a deck of cards?	207.0	animation,ted-ed,math	1208426	2014	yannay_khaikin_how_many_ways_can_you_arrange_a_deck_of_cards	https://pc.tedcdn.com/talk/stream/2014E/Blank/YannayKhaikin_Cards_2014E-180k.mp4	TED-Ed	24048
002602	https://www.ted.com/talks/ziauddin_yousafzai_my_daughter_malala/transcript?language=en	Ziauddin Yousafzai	1747	My daughter, Malala	996.0	education,family,feminism,global issues,women	2491674	2014	ziauddin_yousafzai_my_daughter_malala	https://pc.tedcdn.com/talk/stream/2014/Blank/ZiauddinYousafzai_2014-180k.mp4	TED2014	1954
002603	https://www.ted.com/talks/ajit_narayanan_a_word_game_to_communicate_in_any_language/transcript?language=en	Ajit Narayanan	2624	A word game to communicate in any language	943.0	disability,language,speech,technology	1364675	2013	ajit_narayanan_a_word_game_to_communicate_in_any_language	https://pc.tedcdn.com/talk/stream/2013/Blank/AjitNarayanan_2013-180k.mp4	TED2013	1934
002604	https://www.ted.com/talks/alex_gendler_why_do_we_cry_the_three_types_of_tears/transcript?language=en	Alex Gendler	566	Why do we cry? The three types of tears	223.0	ted-ed,animation,biology,physiology,human body	5459923	2014	alex_gendler_why_do_we_cry_the_three_types_of_tears	https://pc.tedcdn.com/talk/stream/2014E/Blank/AlexGendler_WhydoWeCry_2014E-180k.mp4	TED-Ed	24036
002605	https://www.ted.com/talks/anne_marie_slaughter_can_we_all_have_it_all/transcript?language=en	Anne-Marie Slaughter	2051	Can we all &quot;have it all&quot;?	1031.0	inequality,men,policy,women,work,work-life balance,gender equality	1889084	2013	anne_marie_slaughter_can_we_all_have_it_all	https://pc.tedcdn.com/talk/stream/2013G/Blank/AnneMarieSlaughter_2013G-180k.mp4	TEDGlobal 2013	1943
002606	https://www.ted.com/talks/annette_heuser_the_3_agencies_with_the_power_to_make_or_break_economies/transcript?language=en	Annette Heuser	1415	The 3 agencies with the power to make or break economies	589.0	business,finance,global issues	1235462	2013	annette_heuser_the_3_agencies_with_the_power_to_make_or_break_economies	https://pc.tedcdn.com/talk/stream/2013G/Blank/AnnetteHeuser_2013G-180k.mp4	TEDGlobal 2013	1937
002607	https://www.ted.com/talks/aparna_rao_art_that_craves_your_attention/transcript?language=en	Aparna Rao	1487	Art that craves your attention	536.0	ted fellows,art,creativity,interface design	1130456	2013	aparna_rao_art_that_craves_your_attention	https://pc.tedcdn.com/talk/stream/2013U/Blank/AparnaRao_2013U-180k.mp4	TED Fellows Retreat 2013	1921
002608	https://www.ted.com/talks/asaf_bar_yosef_an_athlete_uses_physics_to_shatter_world_records/transcript?language=en	Asaf Bar-Yosef	626	An athlete uses physics to shatter world records	216.0	ted-ed,physics,physiology,animation,science,exercise,sports,human body	1606975	2014	asaf_bar_yosef_an_athlete_uses_physics_to_shatter_world_records	https://pc.tedcdn.com/talk/stream/2014E/Blank/AsafBarYosef_FosburyFlop_2014E-180k.mp4	TED-Ed	24033
002609	https://www.ted.com/talks/ash_beckham_we_re_all_hiding_something_let_s_find_the_courage_to_open_up/transcript?language=en	Ash Beckham	1563	We&#39;re all hiding something. Let&#39;s find the courage to open up	562.0	tedx,culture,empathy,happiness,gender equality,lgbt	2766767	2013	ash_beckham_we_re_all_hiding_something_let_s_find_the_courage_to_open_up	https://pc.tedcdn.com/talk/stream/2013X/Blank/AshBeckham_2013X-180k.mp4	TEDxBoulder	1932
002610	https://www.ted.com/talks/carin_bondar_the_birds_and_the_bees_are_just_the_beginning/transcript?language=en	Carin Bondar	1500	The birds and the bees are just the beginning	587.0	animals,biology,sex	2551913	2013	carin_bondar_the_birds_and_the_bees_are_just_the_beginning	https://pc.tedcdn.com/talk/stream/2013G/Blank/CarinBondar_2013G-180k.mp4	TEDGlobal 2013	1945
002611	https://www.ted.com/talks/catherine_bracy_why_good_hackers_make_good_citizens/transcript?language=en	Catherine Bracy	1575	Why good hackers make good citizens	590.0	cities,software,urban planning	892556	2013	catherine_bracy_why_good_hackers_make_good_citizens	https://pc.tedcdn.com/talk/stream/2013Z/Blank/CatherineBracy_2013Z-180k.mp4	TEDCity2.0	1933
002612	https://www.ted.com/talks/charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business/transcript?language=en	Charmian Gooch	2208	My wish	971.0	ted prize,business,corruption,global issues	895165	2014	charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business	https://pc.tedcdn.com/talk/stream/2014/Blank/CharmianGooch_2014-180k.mp4	TED2014	1949
002613	https://www.ted.com/talks/chris_hadfield_what_i_learned_from_going_blind_in_space/transcript?language=en	Chris Hadfield	2892	What I learned from going blind in space	1102.0	adventure,culture,fear,life,live music,space	7799267	2014	chris_hadfield_what_i_learned_from_going_blind_in_space	https://pc.tedcdn.com/talk/stream/2014/Blank/ChrisHadfield_2014-180k.mp4	TED2014	1951
002614	https://www.ted.com/talks/chris_mcknett_the_investment_logic_for_sustainability/transcript?language=en	Chris McKnett	1611	The investment logic for sustainability	739.0	business,finance,investment,sustainability	1087711	2013	chris_mcknett_the_investment_logic_for_sustainability	https://pc.tedcdn.com/talk/stream/2013S/Blank/ChrisMcKnett_2013S-180k.mp4	TED@State Street Boston	1927
002615	https://www.ted.com/talks/christopher_ryan_are_we_designed_to_be_sexual_omnivores/transcript?language=en	Christopher Ryan	2159	Are we designed to be sexual omnivores?	842.0	culture,relationships,sex	2207199	2013	christopher_ryan_are_we_designed_to_be_sexual_omnivores	https://pc.tedcdn.com/talk/stream/2013/Blank/ChristopherRyan_2013-180k.mp4	TED2013	1931
002616	https://www.ted.com/talks/christopher_soghoian_government_surveillance_this_is_just_the_beginning/transcript?language=en	Christopher Soghoian	1362	Government surveillance — this is just the beginning	498.0	internet,ted fellows,business,government,surveillance,encryption	884102	2013	christopher_soghoian_government_surveillance_this_is_just_the_beginning	https://pc.tedcdn.com/talk/stream/2013U/Blank/ChristopherSoghoian_2013U-180k.mp4	TED Fellows Retreat 2013	1940
002617	https://www.ted.com/talks/daniel_reisel_the_neuroscience_of_restorative_justice/transcript?language=en	Daniel Reisel	2053	The neuroscience of restorative justice	875.0	brain,crime,culture,global issues,science,psychology,cognitive science,behavioral economics,empathy,morality,prison,neuroscience	865708	2013	daniel_reisel_the_neuroscience_of_restorative_justice	https://pc.tedcdn.com/talk/stream/2013/Blank/DanielReisel_2013-180k.mp4	TED2013	1946
002618	https://www.ted.com/talks/david_puttnam_what_happens_when_the_media_s_priority_is_profit/transcript?language=en	David Puttnam	1748	Does the media have a &quot;duty of care&quot;?	641.0	tedx,democracy,journalism,media,politics	929632	2013	david_puttnam_what_happens_when_the_media_s_priority_is_profit	https://pc.tedcdn.com/talk/stream/2013X/Blank/DavidPuttnam_2013X-180k.mp4	TEDxHousesOfParliament	1924
